,interest 3mo,interest 6mo,interest 1yr,interest 10yr,deflator inflation - 3mo actual,deflator inflation - 6mo actual,deflator inflation - 1yr actual,cpi inflation - 3mo actual,cpi inflation - 6mo actual,cpi inflation - 1yr actual,cpi inflation - 10yr actual,cpi inflation - 1yr forecast,cpi inflation - 3mo forecast,cpi inflation - 6mo forecast,deflator inflation - 1yr forecast,cpi inflation - 10yr forecast,deflator inflation - 3mo forecast,deflator inflation - 6mo forecast
2001-01-01,4.816666666666667,4.646666666666667,4.596666666666667,5.05,2.815173689810276,2.0719029742997552,1.6664260275291332,2.794837165636436,1.9708167519423725,1.231760469964005,2.336380965818652,2.487485513176102,2.5,2.499999999999991,2.121771217712176,2.5,1.881918819188133,2.128228782287822
2001-04-01,3.66,3.6400000000000006,3.78,5.27,1.3073154439572936,1.2616638191615515,1.3297649912185294,1.1275023908093291,0.41400075272863823,1.3172751223183843,2.3798244636754617,2.512497714065076,2.5,2.499999999999991,2.0695970695970622,2.5,1.831501831501825,2.0146520146520075
2001-07-01,3.17,3.1233333333333335,3.3033333333333332,4.98,1.2080865306829638,1.2480201969680582,1.449275362318847,-0.3003566876625518,0.4878964158379073,1.5762807280915725,2.416852501346334,2.599975633519591,2.5,2.549987810823273,2.0890559161826694,2.5,1.9587746270356199,2.0389477280491786
2001-10-01,1.906666666666667,1.9266666666666667,2.2433333333333336,4.7700000000000005,1.2801983379785382,1.3891032566753836,1.6906692628254616,1.2749612369121484,2.215962441314545,2.2535211267605604,2.469470664386275,2.149810417266451,1.9,1.9999509803803717,1.7377495462794768,2.55,1.8148820326678639,1.7604355716878572
2002-01-01,1.7233333333333334,1.8533333333333333,2.3200000000000003,5.076666666666667,1.4884045784003552,1.6402949217131813,1.9906032166822518,3.1325910618629376,2.6581804567577194,2.976413328341443,2.4961538305373843,2.199877690676466,2.0,2.049987751101656,1.7832025046508493,2.5,1.470121148872483,1.5354598666001085
2002-04-01,1.7166666666666668,1.86,2.3433333333333333,5.1000000000000005,1.7788055337779323,1.9784936093949046,1.9372258642645024,2.1487501889655682,2.2659732540861732,2.0059435364041756,2.4376460078939566,2.3498900829893365,2.2,2.200000000000002,1.9281252828822204,2.5,1.6927672671313232,1.8647596632570096
2002-07-01,1.6433333333333333,1.6333333333333335,1.8133333333333332,4.260000000000001,2.158737628182675,2.3218687639394275,2.047188637163977,2.357715428033247,3.251431738407584,2.216885276186953,2.424434202529646,2.28742435561764,2.1,2.1749724736933818,1.8935978358881833,2.5,1.8034265103697322,1.8034265103696878
2002-10-01,1.3333333333333333,1.3566666666666667,1.53,4.006666666666667,2.458251349933688,1.8773861367643363,1.9789611329698475,4.092855003358889,1.726354453627188,2.0018365472910915,2.4363835991486837,2.1874977060478473,2.2,2.174996941521856,1.925254813137034,2.45,1.9486239191788712,1.8910999658451555
2003-01-01,1.1566666666666665,1.17,1.3,3.92,1.2790075426851113,1.7521670012416113,2.238364334698706,-0.6549623950385111,1.1634248318487028,1.8178512997636842,2.373277890791936,2.1249663312678413,2.1,2.049987751101656,1.8409188492915396,2.5,1.738943752683575,1.669171318162288
2003-04-01,1.04,1.0466666666666666,1.1533333333333333,3.6199999999999997,2.2100650839550413,2.0611879012203183,2.7991440633855724,2.975070404099143,2.25782957028402,2.7858703568827137,2.3774589852851413,2.0923370366241922,1.815,1.9349293667288547,1.774753135842011,2.5,1.6866826794768919,1.6893514811849641
