date,gdp,gdp_trend,gdp_cycle,consumption,consumption_trend,consumption_cycle,investment,investment_trend,investment_cycle,hours,hours_trend,hours_cycle,capital,capital_trend,capital_cycle,tfp,tfp_trend,tfp_cycle,real_m2,real_m2_trend,real_m2_cycle,t_bill_3mo,t_bill_3mo_trend,t_bill_3mo_cycle,pce_inflation,pce_inflation_trend,pce_inflation_cycle,unemployment,unemployment_trend,unemployment_cycle
1959-01-01,27.23251108034968,27.138087491041976,0.003473336204360411,16.512988304240647,16.51106163112019,0.00011668303108880451,4.4379499862997696,4.302996694362232,0.030880869384522835,109.08298824532075,109.17449935178898,-0.000838561030259477,27.571993189333828,27.70980572801281,-0.0049858299426661645,14.339897266227366,14.257741844831731,0.005745624461333865,15.359521171191158,15.04359294914064,0.020783370596719752,0.027733333333333336,0.026651862012567393,0.001081471320765942,0.009049773755656076,0.017828882291814983,-0.008779108536158906,0.05833333333333333,0.05662596565446676,0.0017073676788665684
1959-04-01,27.744771327195313,27.254601019956812,0.01782505017179714,16.748424054940383,16.58203967996491,0.009984004927203305,4.744745377900909,4.318235786967457,0.09419083328553812,110.74542820905317,108.9267492530089,0.01655849667652376,27.69413874812454,27.803058417513757,-0.003925236401119303,14.444346505791254,14.323274097348094,0.008417319246314392,15.507750898559195,15.185000491197497,0.021031826064181747,0.03,0.02689488571123963,0.003105114288760369,0.011291637914810693,0.01742571249092925,-0.006134074576118559,0.051000000000000004,0.05722338974079108,-0.006223389740791077
1959-07-01,27.66534155721156,27.378119136405186,0.010436299757214496,16.899794434144606,16.655648151841433,0.01455207095461386,4.405407166454419,4.335206189664298,0.016063514872002305,110.02967238307892,108.69332996122104,0.012219648011638995,27.891861411106746,27.896022389782907,-0.00014917141143877544,14.427856166888914,14.391442520880544,0.002527033414705393,15.602242207343416,15.327936345742712,0.017737566756288015,0.03540000000000001,0.027104675742859984,0.008295324257140024,0.016673979815708728,0.01698881022288943,-0.00031483040718070093,0.05266666666666667,0.05774447123694123,-0.005077804570274562
1959-10-01,27.655528442522854,27.508930003587533,0.005314972290807685,16.890590452971928,16.731928302671836,0.009437920411535128,4.52680087582453,4.353952384398864,0.03893145489155114,109.69983335595101,108.47427166259072,0.011234830863552148,28.009088247926865,27.989209432916248,0.0007099792911184899,14.429713797565576,14.462283427260218,-0.0022545788882291085,15.545553067010264,15.472822998764356,0.004689491247222843,0.042300000000000004,0.027277650879436444,0.01502234912056356,0.022574778955289254,0.016524892465498743,0.006049886489790511,0.05600000000000001,0.05819200667047224,-0.0021920066704722296
1960-01-01,28.0859834309788,27.647511579188198,0.01573491482470457,16.891712300548356,16.811075718133434,0.004785167104693233,4.993335159232339,4.37456535479883,0.13229688768851733,109.6414389919314,108.27043611925642,0.012583260661066298,28.05085145985982,28.083135598738156,-0.001150252961870546,14.651740597345713,14.535857589998443,0.007940606520801197,15.4564484747718,15.620271664170705,-0.010543243058604546,0.03873333333333333,0.02741541447063773,0.011317918862695599,0.016940707523667164,0.016040479427555925,0.0009002280961112399,0.051333333333333335,0.05856561894108272,-0.0072322856077493836
1960-04-01,27.855434891896145,27.79444809639321,0.002191804066536296,17.10245862823803,16.893390087504493,0.012299806263031954,4.483804534162391,4.397246710943454,0.019493314864050593,109.51148379558529,108.08344304550488,0.013125869004965374,28.319166461362254,28.178336378718488,0.004985366334629315,14.494300934501736,14.612207212253548,-0.00810175663042978,15.500982194776979,15.77096259233431,-0.01726704925275424,0.029933333333333336,0.0275289588343329,0.0024043744990004355,0.018175051175485457,0.015545872496915818,0.002629178678569639,0.052333333333333336,0.05886356094430222,-0.006530227610968886
1960-07-01,27.902954974605088,27.95061593352896,-0.0017066400488681133,16.985390180232713,16.979228672779165,0.0003628191764968314,4.417441114510641,4.4225701327358165,-0.0011604100169699816,108.54456067408718,107.91575641915172,0.005809896540363901,28.44035581197268,28.2753342301319,0.005819273199641817,14.581156528918271,14.691449062284873,-0.007535581684783743,15.673135829681062,15.925496823681357,-0.015973245580432227,0.0236,0.02763634998768022,-0.0040363499876802204,0.015783957087366574,0.015051935703993338,0.0007320213833732353,0.05533333333333334,0.059079565397155434,-0.0037462320638220956
1960-10-01,27.448757838309998,28.116955446790843,-0.02405187591240532,16.972593124700172,17.06908837336419,-0.0056692562098938915,3.8598696247323514,4.451180141226648,-0.14253585436417926,107.15904294786537,107.77071796853629,-0.005691875052148632,28.53158710229708,28.374747323438434,0.005512222059889993,14.447881075461067,14.773628426862372,-0.02229596288432889,15.799298719772949,16.084324861820072,-0.017879632432837855,0.023066666666666666,0.027757156681899806,-0.00469049001523314,0.01477892929416802,0.014571176315877492,0.000207752978290527,0.06266666666666666,0.05920328362441014,0.003463383042256525
1961-01-01,27.533680735264127,28.29440609764062,-0.027254111433923978,16.89956456403377,17.16348203773406,-0.015496133271722723,3.9595661586746353,4.48373996676049,-0.12432304879806622,106.16627540729355,107.65205477839207,-0.01389781020626657,28.47701342468183,28.477306358730168,-1.028663144264641e-05,14.590299789126611,14.85872240523814,-0.018230150273024215,15.979111179014357,16.247752461833322,-0.016672271215421475,0.0235,0.027908424949469483,-0.004408424949469483,0.015372366487016231,0.014116559113021905,0.0012558073739943262,0.068,0.05922202555579426,0.008777974444205743
1961-04-01,27.91017488727745,28.48351097285647,-0.020334043843030614,17.0539711749017,17.262874688386336,-0.012175133743860034,4.22552446591929,4.5205371208479095,-0.06748743177961858,105.57934894214259,107.56311207603488,-0.018614971489797405,28.461183437985987,28.58385160488293,-0.004300754864372536,14.846085664717343,14.946499995182027,-0.006740919492269182,16.183743297761616,16.41591380257913,-0.01424397990022186,0.023033333333333333,0.028104269266607557,-0.005070935933274224,0.009930547093944142,0.013701178721491647,-0.0037706316275475053,0.07,0.05912526573543714,0.010874734264562869
1961-07-01,28.358950063288226,28.684347757737427,-0.011408920467284922,17.10197598062513,17.367576358977843,-0.015411028979148256,4.541966132965937,4.561522915496346,-0.004296553225195732,105.87348756258939,107.50631274446746,-0.015304701300864032,28.516554709335587,28.695236667558316,-0.006246353588676978,15.047306301176313,15.03655390875981,0.0007148280040740751,16.364340071587737,16.588775059136793,-0.013621683836507525,0.023033333333333333,0.028356048843938907,-0.005322715510605574,0.009772382397571944,0.01333891464696053,-0.003566532249388587,0.06766666666666667,0.05890796494149575,0.008758701725170917
1961-10-01,28.8688415967489,28.89663744358701,-0.0009623688557649501,17.382253450380354,17.477774338989835,-0.0054802668692066625,4.620659439397518,4.606460877477349,0.003077574072804179,107.05704568735996,107.48285127130188,-0.003969482125131485,28.69134609736176,28.812252507214897,-0.004205183360988851,15.175076661542905,15.128403514958627,0.0030803843795044195,16.573800057381344,16.76615079221272,-0.011538881380989796,0.0246,0.028671953557130113,-0.0040719535571301126,0.006405607928450685,0.013041289750335156,-0.006635681821884471,0.062,0.05857188066104242,0.0034281193389575776
1962-01-01,29.33713987573813,29.119892395714245,0.007432757762429798,17.523964366081472,17.59349403367257,-0.003959840011974691,4.843682976926669,4.655099389111968,0.03971211545663511,107.27974521914467,107.49292309354227,-0.001985149656893448,28.879974686691657,28.935592136577885,-0.0019239616628681233,15.365144080864074,15.221563206358683,0.009388518208789609,16.803458662333377,16.94770214640016,-0.008547520074153603,0.02723333333333333,0.029056846584653635,-0.0018235132513203037,0.008866638518607806,0.01281759780986625,-0.003950959291258445,0.056333333333333326,0.05812424456972769,-0.0017909112363943616
1962-04-01,29.493164560731365,29.353598076793013,0.004743395876602996,17.707610209825518,17.7147035218605,-0.0004004996502220415,4.750712019018544,4.7071902159262144,0.009203332664471153,108.15867535749437,107.5364881932079,0.005769150125908951,29.05684249516246,29.065886768671575,-0.00031121296940694876,15.332353319479354,15.315564733642995,0.0010955776824070895,17.067769450440956,17.132950567766898,-0.003811685614160787,0.02716666666666667,0.02951304613400869,-0.002346379467342022,0.012607830126078357,0.012672985302665855,-6.515517658749886e-05,0.05533333333333334,0.057574430917788945,-0.0022410975844556064
1962-07-01,29.721032427248165,29.5973653220699,0.004169609734578472,17.779758380690193,17.841328258706017,-0.0034569377377278165,4.790290977343664,4.76259566995446,0.005798327983178808,107.43993914099848,107.61340429631294,-0.0016132294449580087,29.178438733831936,29.203747179598192,-0.0008669921125972202,15.495254343432427,15.41001851536255,0.0055159548063481445,17.218564926372824,17.321302408220344,-0.005948939168817002,0.028399999999999998,0.030041730716912435,-0.0016417307169124366,0.011721567684539469,0.01261012935628899,-0.0008885616717495218,0.05566666666666666,0.05693069463594083,-0.0012640279692741688
1962-10-01,29.651540245007652,29.850883793197696,-0.00670037556305525,17.94831538270766,17.97328915776395,-0.001390460108863234,4.599117191461239,4.821201727363038,-0.047158847839564144,106.16306240435429,107.72394817408866,-0.014595682791150644,29.274823007343695,29.349793912465618,-0.002557660925743388,15.561655647807624,15.504535856423558,0.0036773001765157964,17.429263301395203,17.512094549003997,-0.004741166792926688,0.02813333333333334,0.030642612357914933,-0.0025092790245815934,0.013690404707577875,0.012631666376305297,0.0010587383312725771,0.05533333333333334,0.056199889968907714,-0.0008665566355743753
1963-01-01,29.828137281210328,30.11391333869029,-0.009535150023378236,17.958287820624456,18.110467425786133,-0.008438356529223423,4.783128687517817,4.8829080557875475,-0.020646085925610347,106.2825272106497,107.86832008038702,-0.014810325302003768,29.341072289000113,29.5046484212011,-0.005559505484699745,15.630526161898485,15.598772300888333,0.002033594958348761,17.65362759944149,17.704567393452905,-0.0028813591454244225,0.029066666666666668,0.031314376999868186,-0.0022477103332015184,0.012256367332297069,0.012739677417239574,-0.0004833100849425051,0.057666666666666665,0.05538808114393316,0.002278585522733502
1963-04-01,30.032972975894527,30.38607968911319,-0.011688721286970516,18.046576116831986,18.252726193159123,-0.011358471351909483,4.84770465675326,4.94746428788371,-0.020369853979449903,106.49550718401966,108.04576696752889,-0.014452107383607249,29.4676761997007,29.668902943141266,-0.006805517769517877,15.693730963244201,15.692411247395638,8.409544827037152e-05,17.92832041936818,17.897873924625333,0.0016996782734031157,0.0294,0.032054142286233836,-0.002654142286233837,0.010187060645776125,0.012936905245073658,-0.002749844599297533,0.05733333333333333,0.05450079079036345,0.0028325425429698847
1963-07-01,30.566655513460816,30.666813088190693,-0.0032713372715287292,18.279642040200105,18.39982831281494,-0.006553349957805654,4.961856990792316,5.014542185158701,-0.01056206417178518,106.34557543906848,108.25455886740554,-0.017791543233508733,29.612025533177558,29.843064877463128,-0.007771933593693436,15.959920756871186,15.785148901372175,0.011011071842603748,18.19296970170636,18.091097294547765,0.00561528424312252,0.03293333333333333,0.03285762104151527,7.571229181806138e-05,0.012358148654268986,0.013225790556986299,-0.000867641902717313,0.055,0.05354496565349656,0.001455034346503438
1963-10-01,30.6385007559672,30.955296529304164,-0.010286703558056054,18.274693596891833,18.55139795474578,-0.015027908404396051,5.022051413943475,5.083730302777695,-0.012206805260357445,106.72461457038192,108.49199964991325,-0.016424613106551078,29.776223491168647,30.02753193308522,-0.008404486287006296,15.929620626745772,15.876675666629758,0.003329215607483338,18.31925013622572,18.283301264086425,0.0019642829432795494,0.03496666666666667,0.03371886725128696,0.0012477994153797037,0.013031631323302761,0.013607055397281683,-0.0005754240739789217,0.05566666666666666,0.05252932281771988,0.0031373438489467817
1964-01-01,31.152066581892292,31.250617465021254,-0.003158548917127746,18.583704203294467,18.706970485651276,-0.0066111290477626206,5.1379223190160515,5.154559228586192,-0.0032328304855970824,108.32382822930053,108.75418300976493,-0.0039649832962052045,29.949918668344793,30.222571212404535,-0.009062427385745142,16.008183763486176,15.966785414543011,0.002589423736072405,18.488471367798585,18.473576736049054,0.000805941949640232,0.0353,0.03463198222130584,0.0006680177786941577,0.01488394070049015,0.014080879534074804,0.0008030611664153458,0.05466666666666666,0.051463488763887316,0.003203177902779346
1964-04-01,31.365776607931377,31.551624138011857,-0.005907684309736094,18.834791277829886,18.865888269371137,-0.0016496784125443753,5.107729040976021,5.226492074262305,-0.02298543078487869,108.35696341693979,109.0360627976992,-0.006247685140186476,30.152617600933674,30.428303291558073,-0.009101465928027075,16.07680063966962,16.05530170441286,0.001338159466484523,18.68677599034822,18.66100326440693,0.0013801479256101423,0.03476666666666667,0.03559184713196344,-0.0008251804652967751,0.015509818953824306,0.014647083095434422,0.0008627358583898834,0.052000000000000005,0.05035905081275838,0.0016409491872416276
1964-07-01,31.719937380314743,31.857055569651767,-0.004313459809144771,19.08712147835202,19.027392102972975,0.003134208922613624,5.1625552425862855,5.298950019282092,-0.026077032389361987,108.5853454748299,109.33228073505315,-0.006855234230931373,30.330939722379032,30.64468455643169,-0.01029091892491607,16.202620201368937,16.142071410825242,0.003743975178211567,18.951660800620402,18.844637737197058,0.005663165632376899,0.03496666666666667,0.036593760674762985,-0.0016270940080963178,0.013967955865954451,0.015305988122658303,-0.001338032256703852,0.05,0.0492295982712818,0.0007704017287182008
1964-10-01,31.677200559318802,32.16548120574673,-0.015296668431775018,19.033376733958644,19.190676206365755,-0.008230438598898715,5.223393065602276,5.371244366184044,-0.027912403927566,109.16420196090154,109.63699809662528,-0.00432170272806065,30.513761291304007,30.871500091327366,-0.011655659420155562,16.091087636017843,16.22695289433869,-0.008408062896906987,19.167220200025977,19.023523283719115,0.007525257762585724,0.036833333333333336,0.03763250580341687,-0.0007991724700835354,0.013565664834522151,0.01605845586695571,-0.0024927910324335605,0.04966666666666666,0.04808974603964836,0.0015769206270183009
1965-01-01,32.30925329218188,32.47532594559367,-0.005126930486841985,19.342205298815486,19.354944310067285,-0.0006583953516337004,5.69592433734,5.442560654009067,0.045501231971909695,110.40351600839901,109.94384214392053,0.004172271772719505,30.711693339494833,31.10833327914137,-0.012832261780441723,16.25533751419183,16.309841031534067,-0.0033473526427814093,19.371718248854595,19.196743497958998,0.009073525021481288,0.038900000000000004,0.0387018485378824,0.0001981514621176017,0.012046790432404197,0.01690451130937548,-0.004857720876971283,0.048999999999999995,0.046954590519129306,0.0020454094808706885
