date,gdp,gdp_trend,gdp_cycle,consumption,consumption_trend,consumption_cycle,investment,investment_trend,investment_cycle,hours,hours_trend,hours_cycle,capital,capital_trend,capital_cycle,tfp,tfp_trend,tfp_cycle
1987-04-01,46.379926717484686,46.47423969818444,-0.0020314223211226334,29.46494116806297,29.356663910985876,0.0036815513357413288,8.439862041212006,8.479864541685917,-0.004728513172125748,110.26395833945351,110.47862064302636,-0.0019449113281986286,52.766193068108,52.751817519487574,0.0002724757343188777,19.331838406706442,19.348521177596293,-0.0008625965272077707
1987-07-01,46.657850937017876,46.75931292392974,-0.002172235221344909,29.777374782619944,29.56813819903644,0.007051500275955913,8.372107587971536,8.481323842803885,-0.012960895728097555,110.73578402619921,110.75046492427968,-0.0001325671293050945,53.02104583109263,53.01242592116245,0.00016258846959793516,19.36110235761713,19.40263715785236,-0.0021429726156210194
1987-10-01,47.341963527377494,47.035380762423934,0.006496979665698177,29.786487433856788,29.772997373883026,0.00045299452297120624,8.947140802915932,8.477213958626162,0.05395216467910213,111.60409085590773,110.99637639985608,0.005460149957192684,53.261579351295204,53.264923891642205,-6.279264307540444e-05,19.514558024617262,19.45668850272077,0.0029698595548031115
1988-01-01,47.45752870571937,47.30124201345656,0.003298625188753679,30.23192409188595,29.970671224310482,0.008679177572835872,8.498970585761647,8.467435496151277,0.0037173607389560104,111.40348448359364,111.21236795026381,0.0017170078248529563,53.62307767602559,53.50822731227906,0.0021441054556019523,19.53877127208135,19.510809177905557,0.0014321331308950747
1988-04-01,47.970481343717715,47.55587174784224,0.008680582602466291,30.424683174994758,30.160592098185713,0.008718050658016896,8.637630659544133,8.45218578868053,0.0217032348532622,112.71119478977651,111.39482527207247,0.011747874126109892,53.88343119934362,53.74123696872775,0.0026424111827436647,19.567511499833532,19.5651709653536,0.00011962044691449236
1988-07-01,48.13401092353698,47.79833326191982,0.006998245158353011,30.63159897854618,30.34235241849695,0.009487616371455676,8.583018681459889,8.431691314934648,0.017788296930237646,112.73823946838957,111.5402596137437,0.010683068177365307,54.16112688024386,53.96291482068496,0.003666386836410407,19.595867300321427,19.61996512446672,-0.0012289846058797238
1988-10-01,48.66692710447057,48.0279443247989,0.013216669543640869,30.95623308535299,30.515711445727277,0.014332690601463582,8.677453215834039,8.406300678385236,0.031746571866134055,113.75007949851184,111.64601945741654,0.01867043103940258,54.42701835242406,54.172304379339394,0.004690902921857809,19.664353173864512,19.675386528894954,-0.0005609267068416024
1989-01-01,49.023633337357985,48.24423455070926,0.016026165374054546,31.045737223878742,30.68061543596016,0.011830475338867608,8.943996222543234,8.376460762520137,0.06555701216008547,114.56890421875889,111.71023028014302,0.02526813657420135,54.67621873659109,54.368569263225865,0.005642640887089989,19.684848552110367,19.73161710788508,-0.0023730477575369946
1989-04-01,49.29067375762234,48.44713972881439,0.017261588810620232,31.210463179464043,30.837296110154366,0.012028526828105512,8.791555702558142,8.342785763014561,0.05239449659927686,114.76147514289423,111.73236241080774,0.026749454924807736,55.01720173208818,54.551032310371944,0.008509258885719184,19.727508646395854,19.788833960727054,-0.0031037975438490406
1989-07-01,49.54290639235635,48.63709608635875,0.018452556225518002,31.397481423870914,30.986228777472753,0.013184807466704473,8.668017678186985,8.306226886692734,0.04263466231397972,114.76198386276779,111.71369725131368,0.026920954116909535,55.303000428559855,54.719212493243994,0.010612282714159704,19.792476963683843,19.847186858412893,-0.0027603629391794726
