date,gdp,gdp_trend,consumption,consumption_trend,investment,investment_trend,hours,hours_trend,capital,capital_trend,tfp,tfp_trend,real_m2,real_m2_trend,t_bill_3mo,t_bill_3mo_trend,pce_inflation,pce_inflation_trend,unemployment,unemployment_trend
2008-04-01,67.66091648213342,66.32563411790079,46.105879593835,45.020070424942965,11.563463176739917,10.898650956608774,108.42316711189521,104.68384846684314,79.80763449804387,78.10726264940882,24.66848088820368,24.926830688837835,35.106007777120176,35.44944688367092,0.016266666666666665,0.020039184691209674,0.03411268685320046,0.021550478100915323,0.05333333333333333,0.06759404390550358
2008-07-01,67.1034674873696,66.29290455327313,45.75537996040216,45.02834167629313,11.251809656647485,10.740518955097926,106.86077693301384,104.05082915982129,79.8680347373736,78.138312971102,24.690616928880456,25.009469163642834,35.168032345403006,35.72258214512343,0.014933333333333331,0.018228570296799397,0.03927867495725845,0.02086480473326646,0.06,0.06982590001357857
2008-10-01,65.43829276845769,66.25562032042187,44.37870620654701,45.03175001092392,10.338435587357123,10.590918833103922,103.58011220647518,103.41906166559886,79.84445974516096,78.12979839529969,24.573447031395048,25.095504682434534,36.09507154586155,36.007434944951385,0.002966666666666667,0.016388140802868108,0.012386137012881937,0.02018267970254755,0.06866666666666667,0.07206341827927984
2009-01-01,64.65187544275695,66.21901555292855,43.972039809747194,45.03332651152443,9.02685435153018,10.454452264134952,100.9177870562272,102.80295474466136,79.80725282305929,78.08422018901541,24.696574836110166,25.184386513298666,37.25367182507775,36.302469770922364,0.0021333333333333334,0.014562005812344882,-0.0025662959794695572,0.019541925513654315,0.08266666666666668,0.07424418315065784
2009-04-01,64.39228114235807,66.18779967130612,43.90433767486706,45.03569218108796,8.344531356759296,10.335347135208497,98.3277680213433,102.21667611736004,79.28863964340304,78.00518736749937,25.07378489710688,25.275224696024498,37.67699300175593,36.60615820948013,0.0017333333333333335,0.01278588650682367,-0.00824949698189148,0.01897549183230145,0.09299999999999999,0.07630365610600516
2009-07-01,64.45221827206592,66.16568364442269,44.336770485542175,45.04079731407597,8.214015863765411,10.236747898208476,96.98529656624224,101.67290617844426,78.58929570618346,77.8974034147312,25.40102768508745,25.366806588618807,37.66962346683062,36.91751760087151,0.0015666666666666665,0.011087736147599045,-0.01196588361030193,0.01850251068577044,0.09633333333333333,0.07818256267581193
2009-10-01,64.96243893127475,66.15523925624265,44.36133643070187,45.04987707531591,8.862117160007676,10.16040555899115,96.60375569969185,101.18163443566587,77.87843324445365,77.76637500288788,25.749549407572072,25.45777463565551,37.640863960481084,37.23620217089982,0.0005666666666666667,0.009488600150232153,0.011819324062440018,0.018125098483333914,0.09933333333333333,0.07983206360550202
2010-01-01,65.21669550235336,66.1579571184828,44.62071160513299,45.0637247731766,9.002751601228914,10.106746193061193,96.78155874184236,100.74974273744364,77.48154305251865,77.6180258878655,25.86566457346548,25.546773366345164,37.50114004459582,37.562326733769076,0.0010666666666666667,0.008003573261858554,0.022630789022298536,0.017826328887829458,0.09833333333333334,0.08121466387216034
2010-04-01,65.70641659866159,66.17458285678987,44.77516598548126,45.08270207025106,9.425086809971077,10.075463480295777,97.39050387770453,100.38117348805737,77.05121705672533,77.45831975717235,26.004505511510835,25.63261142825457,37.62513819396091,37.8962651625596,0.0014666666666666667,0.006642174021186573,0.020159955579758915,0.017585334453081615,0.09633333333333333,0.08230505674645167
2010-07-01,66.04816043067258,66.20527837209569,44.932215095354316,45.106894383453046,9.755662002964483,10.065671287446497,97.53345259722877,100.0774004878837,76.7131023398669,77.29309407459522,26.155076070593015,25.71428212324024,37.786826281456925,38.238364705838045,0.0015666666666666665,0.005409585400302546,0.01513319759056575,0.017384250520498967,0.09466666666666666,0.08308863466745407
