date,gdp,gdp_trend,consumption,consumption_trend,investment,investment_trend,hours,hours_trend,capital,capital_trend,tfp,tfp_trend
1948-01-01,20.326692056409744,19.88590771644664,13.031809721589514,12.93000501480658,3.6104963402347114,3.4334439946966335,111.53180723819418,108.53658306699887,21.775250755460917,21.711384282244403,11.458682724377713,11.469649275656032
1948-04-01,20.61859558981917,20.100854273304684,13.173140817495476,13.022578834225655,3.807715635455274,3.458544830210027,111.24118751222262,108.69392497565546,21.93109903269386,21.853646378645298,11.613939689251094,11.549011824811702
1948-07-01,20.668834913294074,20.318402590742096,13.108611641165375,13.115879735977476,3.8877510218862423,3.483938654218228,111.66408850746754,108.85334700160479,22.10755568104119,21.99688101800348,11.581031038814118,11.629493988137703
1948-10-01,20.658438035993534,20.539194703500616,13.110414825150901,13.210073506303576,3.782485244786073,3.5099505036759555,110.44751665425588,109.01829078341584,22.333550519877974,22.14118470718062,11.616496501357629,11.71124334741876
1949-01-01,20.341453011524223,20.764121533003934,13.078381136444365,13.305325970237421,3.190624733368074,3.5371576022740636,108.4032883899997,109.19395916766241,22.526157467618674,22.286726263674556,11.543251543717057,11.79438071562667
1949-04-01,20.22142548468238,20.994187836916687,13.29802540635425,13.40174415762777,2.700725926900488,3.566322183773999,106.33725155649336,109.38648117733416,22.545709206591003,22.43380008806822,11.61604128439634,11.878969885880448
1949-07-01,20.37412722830505,21.230168705929568,13.2751487452994,13.499292869474207,2.9527623237002456,3.5980013218102775,104.92118324137509,109.6015370828796,22.434858470611566,22.582859010104794,11.826576768820997,11.964915379877414
1949-10-01,20.145568040836284,21.4723692581334,13.417798275089696,13.597869637553613,2.7891309564605673,3.6321436151857354,104.1919952784338,109.84292205189509,22.38851153389685,22.734438427312778,11.755541384004454,12.051950154728914
1950-01-01,20.874754298856335,21.720547943332477,13.59697058821343,13.697225442031664,3.4749878527683675,3.668245398646039,104.69859183306257,110.11147733855675,22.302039486051807,22.888993898472574,12.159157893515767,12.139710912132395
1950-04-01,21.454197185201764,21.973573735843075,13.80167833302501,13.796988821798024,3.8633853394013613,3.705172805423193,107.00418810567751,110.40442604543206,22.39372084619523,23.046772392640978,12.303306619528787,12.227633237042706
1950-07-01,22.234704139626036,22.229708194213842,14.467389100595216,13.896713569292935,4.23122697313286,3.7416195172419036,110.14215439925898,110.7154891842591,22.591877610505087,23.20765076104509,12.475055809684322,12.315148592498081
1950-10-01,22.71791286050424,22.48679304618765,14.055290687728741,13.99594362642726,4.859699867432749,3.7763265805693735,111.44026639143641,111.03615550429167,22.98276847247036,23.371082307664167,12.573740493289984,12.401720230850167
1951-01-01,23.089237865717894,22.742572428742502,14.376280315991796,14.094564801274805,4.4379439281065265,3.8082839043589707,113.63279730297984,111.35745701664446,23.52513285707089,23.536108951927442,12.515846834924384,12.486897698043672
